doc_id	text	is_hate
1000	The French and Russians should speak their own native languages , but French and Russian schoolchildren should learn German at school instead of English .	0
1778	i found another example of a so called `` russian '' turk who hates armenians and georgians .	0
2029	And I also hope that thing like that is not gonna happen with our brothers from Belarus and Ukraine , who are also working illegaly on construction jobs .	0
1705	Here are few examples of Gregorian Chant : YouTube - Gregorian Chant Benedictinos YouTube - Notre Dame Gregorian Chants 12/28/06 YouTube - ChantCD St. Thomas Aquinas Seminary - Gregorian Chant	0
8034	For a book on algebraic word problems , look at Thurman Peterson 's `` Intermediate Algebra for College Students '' ( revised edition , 1954 ) .	0
4501	OMG unfortunately they are very good at hot air. did n't see any massive demos to prosecute the kiddie fiddlers amongst the Christian Brothers .	0
7868	When I have the money , I wants it	0
771	That it will !!	0
9418	2 ) Lethargic [ syn. inactive ]	0
9005	``Whiteteacher puts Negro in his place ! ''	0
109	I'm looking to study at a college in South Africa later in my life .	0
245	Literally no whites When I lived in Naples when I left it was a lot of non white , but nowhere near like it is now .	0
3047	well done at least someone is getting off their arse and taking action rather then sitting behind a computer being a cyber warrior.i hope others will follow suit	0
1086	Or make something in the internet against thi injustice some times is hit a global repercussion and can help this .	0
2924	I stayed in Ballina and saw almost no foreigners at all .	0
2990	The snake should be chased out again !	0
399	The Pastor is saying the truth !	0
4851	I have a dominant personality and I look for the same thing in girls .	0
5982	Do you know how long it takes to get the membership card and whatnot ?	0
5943	Unfortunatly I am going to miss the 21 of march , but on the 23 me and about 10 other white nationalists are going to put several thousand copies of the white nationalist newspaper nationell idag in mailboxes .	0
10325	please recommend me black metal and death metal bands , like fear factory or slipknot and etc. machine head slayers albums like `` god hates us all '' and `` diabulus musica . ''	0
8814	We have tons of links for materials and free downloads .	0
5170	Hey Braveheart , I am almost 20 years old and I am a 5 ' 6' ' , blond/blue , 120lb female .	0
4342	We MUST .. stand together This dived and conqer bullcrap has got to end .... now !	0
2467	Maybe some of you people should grow up , You don`t pick a man or woman for your mate because of the color of their eyes and hair .	0
4882	Oh I see how it is , Son of the Mist .	0
4590	I proved that fyromanians are blind people and if I show them picture of beautiful white bulgarian girl and not told them that she is bulgarian they will see at her as a white european which is it , instead of calling her `` tatar '' or `` mongol '' which is not .	0
61	Adrien Holboth Julia Kovacs Anita Salata Dora Barkaszi Zsofia Buki Beata Frank Eszter Gulyas Eniko Halasz Ramona Kiss Marta Knoll Szandra Proksa	0
4779	Get the hell out of there as soon as possible .	0
10678	Never heard of them , but give me a few of their song titles so I can download and have a listen .	0
3322	The Swedish Flag today was presented by a Nigerian Girl at the House of the President of Ireland , during the European Union Expansion Ceremony .	0
4699	If her eyes linger ................................... she 's yours .	0
6145	I only hope my kids will follow the same path when they come of age .	0
243	Sounds like when I was down in Collier County last summer .	0
9795	I 'm sure I would have done great in public school if the Mexican gang members stopped kicking my * * * long enough for me to get my homework done ...	1
8849	Apparently mine ( lee ) is Old English for `` Sheltered from the storm '' .	0
2888	Apparently if the 2nd toe is bigger than the Big Toe it is a racial sign that your parents have confined their mating patterns to mixing within those of Celtic Stock .	0
9019	Nice to see !	0
1321	France has been gone for a long time , we will have to retake it later because there will be no French people in not too long .	1
1195	Swinging On Both Females Guys Nobody Tries To Stop It	0
5962	Good.	0
6233	The British Protestants built strange communities in Northern Ireland , and the Irish Catholics said : `` What is happening here ? ''	0
978	About 8 years ago , I scored much higher on other types of tests .	0
4343	If thats where we are heading then its a sad future indeed .	0
8021	We argued for a bit , then I asked to see the list of names .	0
8253	But the truth is he needs a boot party and take our flag back thank you very much .	0
75	I have no idea of how many might be here .	0
7381	You can come out to Calgary , we have a good group here that is very against drugs and the drug culture .	0
8222	I screamed WTF and the GF came running out of the bedroom wondering what happened. we both got a good chuckle out of it .	0
7308	Carrying any hammer here in the UK on the streets without good cause such as you need it for work would be classed as an offensive weapon .	0
6078	I simply go over their research and then regurgitate the info .	0
3618	It's an American term that most people in Britain and Ireland would never have heard if it was n't for American tv shows .	0
1944	Memphis Teen Charged with Rape | My Fox Memphis | Fox 13 News	0
4009	I 'll post as much as I can , but I 'm more of a BNP supporter than an expert .	0
9068	Let 's hear it again this morning .	0
4362	You mean half Slavic ( R1a ) and half Illyrian-Celtic ( I2a2 + R1b ) , with Germanic influx ( I1 ) .	0
1697	It`s hard to believe anyone except the people you know or your own eyes .	0
5591	I even thought of showing up to their paper sell outside of Heathway train station on the following saturday	0
5040	Me , I love ' em any height .	0
1176	I saw on the news that one can buy an AK47 for seven US dollars .	0
5859	Hats off to the Knight 's Party !	0
4090	There a joke BNP FOR ME	0
1024	Very good I like this WE all play a role as part of the White nation .	0
7896	I 'm looking for someone to train with .	0
8891	I feel like athletic whites do not have enough kids because when you have a lot of brothers it forces you to fight your way to the top .	0
329	I guess whites will either have to start fighting back or be slowly exterminated .	0
1101	Video: Brawl At St. Louis Community College ! ( One Lady Fighting With Her Own Baby In Arms & Another Dude Swinging On Girl )	0
3278	wonder what anyone thinks of this for a logo , gaelic guard , garda gaelach Green for Ireland , four stars for the four provinces , on a white field for obvious reasons 2508	0
10419	I am not critisizing , you are right , we should all just grow up .	0
1280	It was uncomfortable .	0
10062	Dont even have to include a face .	0
1054	You sound like an intelligent person but how can you say that we need to remove race from our message when that is our message .	0
9200	I can hear the Chief now , we have enough on our plates .	0
8047	In this day and age this is possible ...	0
3916	And yet they attacked the SDL for attempting to publicly mourn the violent death of a white man racially murdered by two paki men !	0
10033	I went back and found the link to the video and TRIED to watch it but it was too wordy and very NOT convincing .	0
